UserId,MessageId,LaunchTime,Content,Title
915,929,10/4/2021 16:02," I agree! What if people tried to read my mind's unpublished poetry! No thank you! I have some interesting fan fiction in my head, just like Julius Caesar wrote fan fiction of Hercules and Oedipus. But that's private!"," I always think it would be cool to own an exotic pet, although Id never want a bear like Roosevelt had.  "
632,930,9/27/2021 23:38, Haha! I am quite happy keeping my thoughts to myself! It sounds like a scary sci-fi movie to me! My computer brain gets arrested and imprisoned for eternity in 100 years for some crazy new law! No thank you!, I think he might be one of the few people who could pull off owning a bear. I would love to have one of the big cats as a pet but those are extremely dangerous as well.
421,931,8/28/2021 8:58," How much memory would it take to store all of us, anyway? Maybe less than I think. A space shuttle can run on 1mb of RAM. ", There are actually more tigers living as pets in Asia than in the wild.  I never though people would seriously own them in masses.
700,932,9/30/2021 20:49, That's crazy! Precisely why I'm not an astronaut! I wouldn't want to do crazy things such as trust my life to 1mb of ram! , I wonder if some of those are rescues and they are technically classified as pets. It would seem like there should be strict regulations to own one.
622,933,8/28/2021 19:01," Haha! There's a good science fiction  book, The Martian, which has some interestin parts about computers and space shuttles. That author had a pretty good imagination. "," I agree.  I would be too scared to own something that could seriously eat me in my sleep, or any other time it pleased."
1266,934,9/5/2021 13:57," Woah! In the 50's a judge tried to ban a sci-fi comic because it featured a black character! Thank goodness, we've come a long way from that hatefulness. But still we have a ways to go, before things are truly equal, really for all races."," It's scary enough to think that my own dog probably is strong enough to harm me, let alone one of the top predators in the world."
716,935,8/27/2021 6:47," Thank goodness, indeed. I agree with you, though, there is still progress to be made, and I think reading diverse fiction and poetry can help people see things from other perspectives. "," Dogs do understand pointing, along with elephants.  They are the only two animals who have that instinct.  Id love a baby elephant, but they can get kinda big."
743,936,9/14/2021 22:14, Oh absolutely! Really all art forms and most certainly the internet is going to bring humanity together on a much more even playing field. It was really nice talking with you!, I've seen videos online where baby elephants interact with humans in a similar style to puppies. It's a definite bucket list experience for me!
338,937,9/29/2021 0:24, Hello! Are you an Amazon Prime member?," Same here.  My girlfriend loves baby elephants, Ive tried to find a place we can go to have that experience.  I think it would be so cool, and a great surprise."
889,938,10/7/2021 16:30," Yes, I am and love it!  That two day delivery really comes in handy!!", In looking some of those places up you want to find a place that is a rescue type facility. Unfortunately there are places that exploit the elephants and do not treat them well.
1186,939,9/16/2021 23:29, It really does! Even Sunday delivery rocks especially since Amazon contracted with the USPS.," Definitely, not looking for somewhere they abuse the animals.  We're both big animal lovers.  I kind of like the philosophy in Boulder, CO where you can't own pets, but you are their guardian."
1104,940,9/16/2021 23:12," Yes, I think that was good for the USPS!  How would you like to have a building named after yourself for being a customer and only spend $27.95?", For me my pets have always been family. I care for them more than I do some people I know.
817,941,9/23/2021 0:22, If only I knew about it years ago!!!!! I didn't realize they own IMDB as well!, Definitely a lot more loyal and loving than people
1012,942,8/28/2021 12:54," I know, I didn't either!  Thinking the amazon warehouse workers don't need a gym membership with walking 7-15 miles each day on a shift! Omg!"," She's also a lot more straightforward. She wants food, to be pet, more food, and to play with her ball. No guess work needed there."
131,943,9/6/2021 19:58, I would be the fittest man alive working there haha. They ought to use horses there! Especially Icelandic horses that can speedwalk!, Very true.  Pets are pretty easy to please.  
1160,944,9/5/2021 17:27," Ha, ha, ha, Yes!! Good idea, I love horses, Guess you can't ride your horses to school on, no vehicle day or you can get suspended.", That's probably why they're so popular worldwide!
1397,945,9/30/2021 5:44, Oh I know I saw that two high school students did that! I remember kids would drive their tractors to my high school!, Do you own a dog? 
1186,946,9/2/2021 18:13," Oh really, Wow! Did you know Clint Eastwood is allergic to horses, after riding all those horses in the movies?"," I do, did you know that dogs were the first species to be domesticated?"
64,947,8/26/2021 4:57, You would have never guessed since he rode like hundreds of them! He should have rode sharks instead!," No, I didn't. I bet that is why they call them man's best friend. "
589,948,9/4/2021 21:47," Well, I guess sharks have been around a long time. Makes sense they were here before the trees and dinosaurs!!"," I guess so. They perform so many roles for humans, like hunting, herding, pulling loads, protection, and companionship. I guess there's a reason why they are called that. They do a lot for humans."
1236,949,8/24/2021 23:39, Crazy to think that is one long time! I didn't know they could be trained like dogs to bark!, Yeah. Apparently there are 12 different types of blood that a dog may have. 
143,950,9/21/2021 8:48,   I didn't know that either. I would like to hear that. I will have to look that up!, I didn't know that. I wonder if they get good prizes at blood drives?
1061,951,9/2/2021 6:11, They already sound a lot smarter than me haha. I always wondered why dalmatians were used at firehouses.," LOL, good question. Google prefers dogs to cats, did you know that? "
291,952,9/11/2021 4:12," I know, isn't it good they helped calm and protect the  horses back then. Aren't Lipizzaner horses beautiful!!", I did not know that. Did you know that Istanbul has vending machines with food and water for stray dogs in exchange for recycled plastic bottles. I think that's such a neat idea. 
580,953,9/25/2021 18:56, Yes I think it was! It all makes sense to me now haha. They really are. I don't know many animals or things that can change colors of their skin!," No, I've never been to turkey. Have you been? "
311,954,9/24/2021 1:03," Yes it only takes about 6 years, and give great classical dressage performances!", I have many years ago. 
1325,955,9/11/2021 11:36, I would love to see them in real life! I'm good with sharks though although I just snorkeled with some last month!, Interesting. How was it? Did you know that dogs and elephants are the only animals that understand pointing? 
403,956,9/6/2021 9:34," Really, very cool! I love to snorkel too! The coral reefs are so spectacular!!"," It was a beautiful place. I was stationed there for a few months so I didn't get to see too much. I didn't know that. I always thought that dogs were color blind, but they're not they just can't see as many different colors as humans. "
1417,957,9/18/2021 16:57, They really are! Well it was nice chatting with you have a good night!," Yeah, that's what I've heard. The first cloned pet was a cat, did you know that? "
102,958,10/12/2021 14:28," Hey there, heard anything interesting lately? I sure have, did you know Amazon contributed 38 billion to the city of Seattle's economy just by being there? "," I didn't know that, would you call that a ""copy cat?"" haha"
1299,959,10/9/2021 18:56," Hi, no I did not know. It looks like amazon means exciting news. They are now looking for a site for a second headquarters!"," Hilarious, well there are more tigers living as pets in the US than living in the wild in Asia. "
727,960,8/28/2021 3:25," That's great! Not everyone thinks so though, Amazon can come with difficulties in transportation and shoot up the housing costs of whatever city it's in. "," That's crazy, I heard that Theodore Roosevelt had over 20 pets, including a bear and a hyena. "
1229,961,10/8/2021 5:37, They do make an impact wherever they go. I found interesting that there is a building named after the first amazon.com customer," Yeah, he was a big conservationist. What number president was he?"
1455,962,9/4/2021 16:02," I heard they're considering Washington as a place for their 2nd HQ, wherever they put the building is going to get a huge boost! I heard they're even considering New York!", I believe he was the 26th. Did you know that in Japan there's more pets than there are children under 15?
18,963,9/29/2021 11:58," Also Los angeles, atlanta, and Dallas. they are looking for as much as 8 million sq ft"," No, I didn't know that. They have a population growth problem it appears. "
205,964,8/26/2021 21:28," Don't forget about their original HQ, it was founded by Jeff Bexos on July 5 1994. And it's the largest internet retailer in the world! "," It seems that way. I've heard that it's illegal to ""own"" pets in Boulder, Colorado, but you can be their ""guardian."" Does that mean you can claim them on your taxes?"
981,965,9/18/2021 8:09," An in the US they are the most valuable company after Apple and Microsoft, they have really grow so much!"," Interesting. I know people in Boulder, I'll have to ask them that. Well nice chatting with you. "
272,966,10/11/2021 23:46, It's probably thanks to their hard-workers! I heard they walk 7-15 miles each day as apart of their shift., Did you know that dogs have 12 different blood types?
1167,967,9/12/2021 12:39, that is a lot!," Hello, wow no I didn't. Istanbul has a vending machine that releases food and water for the city's stray dogs in exchange for recycled plastic bottles."
701,968,9/6/2021 2:33," And the CEO Jeff Bezos built a clock into a mountain that should run for 10,000 years! I guess he has the money to do so!", Good idea!  Dogs and elephants are the only animals instinctively understanding pointing.  I wonder where that leaves monkeys?
637,969,9/22/2021 8:10, We can't deny he is full of great ideas. i did not know that IMBD is owned by amazon!!," Good question.  Dogs are not colour blind, but cannot see as many different colours as humans"
235,970,9/27/2021 11:04," Me neither! Amazon seems to have a lot of power, they have a contract with the post-office to make sure our packages get delivered even on Sunday!"," When they first cloned a cat, they named it copy cat.  Haha"
121,971,10/1/2021 15:16, that is neat. Did you know they started with being an online bookstore?," Haha, that's good stuff there.  It is not legal to ""own"" pets in boulder, colorado, but you may be their ""guardian."""
353,972,10/8/2021 19:48," That's incredible, they also have a publishing arm known as Amazon publishing for people who want to publish their eBooks through them!"," I wonder what the difference is?  Teddy Roosevelt had over 20 pets.  I didn't know this, but he had a bear (teddy bear)."
535,973,9/29/2021 22:20," that is good! Hey, do you like animals?"," Wow, that's an interesting fact.  Check this out. In japan, there are more pets than there are children under 15"
559,974,9/21/2021 20:34," I love animals, my favorite is the Shark. Did you know they can be trained just like dogs? Talk about man's best friend."," wow, that's a lot of pets. Do they have 1 child laws too?"
824,975,9/6/2021 21:20," Di you know that they meet in the pacific ocean, in a place named ""white Shark cafe"". I love coffee but I would try not to end up there!", I've heard that.  Are pets also used in their meals?
948,976,9/7/2021 16:58," Crazy, but what's even crazier is that Shark's have no rib cages! If they were on land they'd be crushed by the weight of their own body. ", I don't know.  The emperor of Japan is a scientist and publishes papers.  He must have a lot of influence in various realms.
265,977,9/2/2021 11:52," We are all afraid and even terrified of sharks, but it looks like they can rescue sailors!"," Interesting, Harrison schmitt was the only scientist to walk on the moon."
646,978,9/13/2021 1:17," That's probably because they evolved earlier than Dinosaurs, nature's perfect killer!"," And scientist john von neumann could by the age of 6, divide two 8 digit numbers in his head and converse in ancient greek. I wonder how that happens."
558,979,9/27/2021 5:39, Crazy! there a very small ones. there is one called small dwarf lantershark. and it has a lenght of 17 cms. well it was so nice talking to you!!," Good gracious, what a brainiac.  The world wide web was invented in 1989 by an english scientist working in switzerland for the cern, a european state-funded research organization."
1214,980,8/30/2021 10:01, Good morning.," I don't know how they did it, but scientists at Harvard stored a gif animation of a galloping horse in the dna of bacteria"
1414,981,8/24/2021 13:28, good morning," That's nuts.  Many scientists have advanced degrees in an area of science and pursue careers in various sectors of the economy such as academia, industry, government, and nonprofit environments."
1036,982,8/30/2021 19:14, Do you keep up with the election?, Scientist wasn't a term until the 19th century
120,983,9/9/2021 6:17," yeah, but moderately.  You?"," Really?  On another note, Google prefers dogs to cats. their code of conduct specifically states that they are a dog company."
977,984,9/19/2021 3:56," yes, about the same. I know there are the republican and democrat party.", Does that mean they donate more to dogs?
1217,985,9/24/2021 1:10, the only election that I follow is the Presidential Election," I'm not sure on that.  Dogs vary widely in shape, size and colors. "
431,986,9/7/2021 17:15, Same here. I don't follow local as I do not live in the same state more than 3 years at a time.," I don't know how, but there are more tigers living as pets in the US than living wild in Asia.  I didn't even know you could have one as a pet.  Sounds Dangerous!"
1249,987,9/2/2021 0:22, I see. Do you know who has a higher authority than a state's governor?, Fiction works comes from the imagination.
906,988,9/8/2021 11:23, I think state senator. DId you know there hasn't been a president that wasn't a republican or democrat since 1853, Yes. I like fiction. There is a wiki that ranks fictional characters according to their powers.
1060,989,9/22/2021 10:11, Very interesting.  Was this President an independence in your opinion?," Fun, Julius caesar actually wrote fan fiction of hercules."
448,990,9/29/2021 21:21, I think so. I dont know if any green party have ever been elected. Did you know all presidents with beards have been republican.?, That is intriguing. Edgar Allen Poe wrote the oldest known example of a cyborg in fiction. Did you hear that?
516,991,9/26/2021 7:41, Just know about this fact by now.  Which party do you think will win the next Presidential Electin?," Great, George rr martin doesn't like fan fiction at all."
982,992,9/30/2021 19:20, I think the republicans will win. Do you think someone will run against Trump on the republican ballot next time?, I heard that. He thinks it's copyright infingement.
1009,993,9/21/2021 8:45," I believe the current Texas's governor, but I do not remember his name"," Yes he does, Snakes are legless and carnivores."
876,994,9/22/2021 23:03, Ancient Athens did their appointment by lottery instead of election.," Ah. Yeah, There is a genus of flying snakes that can launch themselves at prey."
967,995,10/12/2021 0:20," It is weird, but true"," Scary, New zealand doesn't have any snakes."
199,996,8/24/2021 5:31," The Beatles song ""come together"" was written for a California governor.", That sounds great. There are legless lizards... almost as frightening as snakes.
164,997,9/29/2021 13:07, There somehow was a connection between Beatles band and California politics.," Yes, some of them have eyelids and ears!"
1469,998,10/5/2021 3:50, Did you know North Dakotas governor declared martial law in 1934 and seceded from the U.S, That's creepy. Makes me want to listen to music. Do you like rap?
298,999,10/13/2021 17:40," I did not know about this fact.  I am wondering if it is still in effect.  By the way, nice chatting with you"," Yes, Tupac's music is in the library of congress."
955,1000,8/23/2021 3:04, You too. I do not think its in effect though.," Wow. You know, Korean rappers invented ""compliment battle""? "
586,1001,9/15/2021 6:54, hi are you a republican?," Interesting, rap is normally delivered over a beat."
1463,1002,8/30/2021 22:12, No I am not. How about you?," Yes. It's original meaning was ""to lightly strike"".  Now it describes quick speech."
651,1003,10/4/2021 14:44," No I am not, I am a Libertarian. Maybe one of us will win soon, it hasn't happened since 1853."," Yes, eminem wanted to be a comic book artist."
90,1004,10/2/2021 6:12," Well I am just hoping Trump doesn't win a second term next year, but with how corrupt everything is now it is looking like a very likely outcome.", Intriguing. Did you hear about the judge in Michigan who delivered a ruling againt him? She delivered it by rapping when she ruled.
967,1005,10/10/2021 12:30," I do too, I don't particularly like him. Did you vote last election"," Funny, the earliest rap was in the west african tradiation."
1043,1006,10/7/2021 13:24," I did, I voted Hillary even though I didn't really care for her either, but she was a much better choice than what we ended up with.", Oh. Seems reasonable I guess. Did you know that flow is a component of rap?
221,1007,9/14/2021 23:08," For sure, I voted third party. I was part of the problem, I wanted a 3rd party to win because it has been years!"," Yes, flow and delivery."
1154,1008,8/29/2021 10:26," Well Bernie Sanders just announced his 2020 run, so if he actually makes it onto the ballot this year I will vote for him.", Good morning.  Do you like snakes?
417,1009,10/6/2021 1:15," Yea, he got taken out of the running in 2016 by hillary. I am voting BIDEN!", Not really!  lol  I guess I do as long as they leave me alone.
1271,1010,9/17/2021 6:56," If Biden decided to run in 2020 i would probably choose him over Bernie, I always liked him when he was VP.", Same here.  Personally I'd like to live in New Zealand. I hear they don't have any snakes there.
346,1011,10/6/2021 8:08," For sure, and he would take Trump down.", Nice!  I didn't know that.  Only 70 percent of the worlds snakes lay eggs.
88,1012,10/3/2021 15:55," I am not sure anyone can take Trump down at this point, with all the rumored election rigging and ties to Russia, I personally think he will just cheat to win again and no one will do anything about it, just like these last 4 years.", Seriously?  Then I guess the rest do live births?
1465,1013,10/10/2021 20:04," Right, I figured the same thing! I don't think he's good and if he wins I think we know for sure it was rigged.", Yes.  Boas and some others give live birth.
212,1014,10/13/2021 20:05," Well one problem is the election is based on the electoral college more than actual peoples votes. If we could get rid of the electoral college and get back to the popular vote, like it should be, he wouldn't even have won the first time.", Well that's creepy.  It's as creepy as knowing there are some snakes that can fly.
90,1015,9/27/2021 0:43, For sure. They should do it like athens did back in the day. Use a lottery system to prevent oligarchy! I think he is cheating the system," Yikes!  I don't want to see those.  Not even in a zoo.  lol  When snakes are born with 2 heads, they fight each other food.  That's creepy too.  Is that a common thing with snakes?????"
1418,1016,10/10/2021 22:59," Yep and nothing is being done about it. Bill Clinton cheated on his wife and every one through a fit and started impeachment proceedings, but Trump supposedly gets away with treason and it really grinds my gears.", i don't know. That does seem really weird to picture a snake fighting itself.
486,1017,9/2/2021 12:51," For sure, and cheating on his wife a bunch of times!", I know right?  I'm going to have to google it.  A man has been bitten so many times by snakes that his blood is able to be used as antivenom.  I wouldn't want to be him.
1348,1018,9/24/2021 15:10," yeah Clinton was not a good husband but he was a pretty darn good president, I will never understand why his personal life mattered to so many people, and then when it looks like we have an actual traitor in the seat no one seems to care.", Me either.  They say that our brains are naturally hard wired to be afraid of snakes.
1469,1019,8/23/2021 0:02," for sure, people made good money and the economy was great! Good chatting with you!", I believe it.  I jump and shout when I see one. lol  Australia is the only continent where ven9omous snakes outnumber the non-venomous ones.
748,1020,9/16/2021 23:44," Yeah same to you, good chat.", I totally believe that. i've seen things about that country on tv.  They seem to have a lot of scary creatures over there.
233,1021,8/25/2021 3:21, bye!," Those salt water crocs. I wouldn't want to cross paths with either from there. lol  Some owls keep blind snakes in their nests as helpful associates, reducing the abundance of nest parasites.  How interesting is that?  ...and how do they know they are blind? lol"
312,1022,8/25/2021 4:07," Hello, do you follow politics much?"," Wow, that is actually a good question! I don't know. I do know that oddly enough, crocodiles are more closely related to birds than snakes and lizards."
1332,1023,8/24/2021 20:33," Hi I do from time to time, it is hard to escape them all together. Did you know every republican president has had a beard? ", That's interesting!  Do you happen to read any fiction at all?
608,1024,10/13/2021 3:57, Oh pretty cool fact. And since 1853 the president has been either a republican or a democrat," I used to.  I like the older fiction.  Speaking of, cyborgs are a lot older than we think.  Edgar Allen Poe wrote the oldest known example of one in one of his works."
928,1025,10/11/2021 21:21," Wow pretty dominant. THey did not start using the colors red and blue until 2000, I thought it was earlier than that", I didn't know that.  The term robotics was accidentally coined by science fiction author Isaac Asimov in 1941.
1229,1026,9/27/2021 2:34," Yeah it does feel late, you are right. Did you hear about Truman and his refusal to take a photo on the dumbo ride?", I didn't know that!  So he just accidentally made it up?
282,1027,9/14/2021 15:54," Yeah he just id not want to be associated with Republicans in any way, shape or form and the dumbo is their logo", I guess so.  lol  Do you know what a drabble is?
115,1028,9/1/2021 5:04, Yup pretty much. DO you know how officials were elected in ancient athens?, i honestly have no idea.
1147,1029,8/27/2021 2:07," Yes by lottery, and I wonder how that would work nowadays probably a mess"," Hi, how are you?"
119,1030,8/24/2021 0:27," Hahah agreed. In Nevada you have the options to not vote for any of the candidates, I like that"," Hi, I'm Good. Have you heard of the book Strange objects? It is going to be a HBO miniseries. Many critics think it it the author's break through."
132,1031,9/29/2021 17:21," Me too, I wish it were in all the states. Too bad not a lot of people show up at the polls though", I have not heard of the book or the miniseries. I do have HBO and will look for it when it comes out.
437,1032,9/29/2021 0:45, Yeah I hope we can go past that almost 63%. We need to all vote, That is good. It focuses on how the female characters negatively treat one another. It is unusual because it gives it's female characters permission to be bad.
676,1033,9/14/2021 19:23, Yes I agree. Since 1990 it seems the taller candidate has been winning the election. Coincidence?," Nice. I think I do remember that one now. It's with Amy Adams I think... I did see Gone Girl, did you see that one?"
1270,1034,9/9/2021 5:35, Hmm interesting one. DO you know what the Beatles song Come together was written for?," I didn't, but I know it is by the same author, Gillian Flynn. The author wrote Sharp Objects because she wanted to explore how women aren't innately good and was sick of literature's tendency to portray women as spunky girls or bad girls like tramps and vamps."
408,1035,9/17/2021 12:36, Yeah it was for the California governor Timothy Leary in 1969," lynn's novels are feminist precisely because they aim a megawatt beam, bright as prison lights, into the dark corners of women's minds and lives"
811,1036,8/25/2021 0:24, Yeah that one. When Schwarzenegger was governor of California he did not live in Sacramento and commuted ever day," I think you can really see this in the first line of Sharp Objects, where she write that ""I was never a good little girl."" Amy Dunne in Gone Girl was the same way."
1434,1037,8/25/2021 19:52," But he did not have it rough, he travelled by private jet 3 hours each day", There's a wiki which ranks fictional characters according to their powers and abilities.
1491,1038,8/25/2021 6:49, Good for him I guess. North Dakota governor declared martial law in 1934," That is interesting. I wonder if Camille's (from Sharp Objects) beauty could be considered a power or ability. The novel manages to put an interesting spotlight on it. But, it doesn't reduce her or her beauty to an archetype."
316,1039,9/26/2021 15:20, Yes and then seceded from the US. WOw, Couldn't it be both? Couldn't her looks be a power and a liability when she uses them inappropriately?
338,1040,8/27/2021 23:14," In Texas, the first female governor was elected before other stated had ratified the amendment"," Yes, that is a good point. I bet the author would like that give her attempts to avoid the archetypes surrounding beauty in fiction. Camille is neither an angel or a temptress."
678,1041,9/2/2021 15:39," Nice, seems they were a bit more ahead of time/. Ralph Lawrence  Carr was the only governor that did not agree with the internment of japane americans during WWII", Her beauty is part of her underlying charatcher which allows her to have so many more dimensions than just beauty.
905,1042,10/7/2021 17:33, Must have been tough being the only guy.," True, of course some people think that the author goes to far by making all her female characters unlikable. They think that this undermines women by portraying them this way."
182,1043,9/5/2021 0:31, The Republican Party is really popular in the states do you agree?, I always question how the author should portray the protaginist in her own books... What's appropriate for the author is not for the reader. 
45,1044,10/4/2021 7:11, Unfortunately yes.  It is not like the republican party of old times., So true that the author and reader can differ on interpretations. I am glad that the author doesn't fetishize violence though. Many authors do that. She likes to show how it can be deadly to be male too.
342,1045,10/10/2021 7:29," Yeah a lot of things have changed, funny anecdote with Truman and Dumbo though", That's a really good point and a nuance most miss. I believe great authors can use sexism and sex as a great distinguisher yet subtle at the same time. 
67,1046,9/2/2021 5:43, That is a good one.  Poor Dumbo.  He probably didnt realize what was happening.  They should have brought out Eeyore instead.," True, it is interesting how Flynn tries to be psychologically accurate above all. "
1045,1047,8/28/2021 20:14," I know right Dumbo didnt have the fault lol, I bet he isnt a Republican either,"," Going inside the mind of a ficticious person, created in your mind, must be difficult."
608,1048,10/2/2021 17:44, Probably not.  He might wear blue for all we know., It's true. Have you ever read drabbles? they are only 100 words long. It is interesting to think how you could go into someone's mind in 100 words. It must be different then a long novel like sharp objects.
565,1049,9/14/2021 19:56," So the red and blue colors, seem like they have been around forever but its a recent thing from the year 2000", Nice chatting with you.
534,1050,9/13/2021 3:27, That is surprising!  I feel like they have always been there as far back as I can remember.," Hi, how are you?"
457,1051,10/1/2021 9:11," It sure seems like a lot longer, so elections are really important Im just glad we have that choice many countries dont"," Great! Hope you're doing well! Are you a fan of fiction by chance? If so, there's a wiki you should check out that ranks characters in fiction by their powers and abilities!"
533,1052,8/26/2021 22:15," Very true, which is why it is surprising election turnout hasnt gotten above 63%", I do like comics. I fell in love with it when Edgar allen poe wrote about it.
1034,1053,9/18/2021 5:02," And thats how we end up with leaders like Trump lol, also the taller candidate wins 75% of the time, interesting stat"," He wrote the oldest known example of a cyborg, correct? That is awesome! Fiction is derived from the imagination and Poe had a great imagination!"
58,1054,10/12/2021 15:53, So we need to find someone taller than him for 2020.  Lets start searching now. lol, Yeah. I liked Poe. Tell Tale Heart scared the heck out of me!
97,1055,9/2/2021 18:38," We sure do lol, did you know Nevada is the only state with the option ''None of these''", So true! I would like to read some of Julius Caesar's Hercules fan fiction sometimes. Or even Oedipus. I bet it's amazing.
1243,1056,9/30/2021 3:58, They have that?  Ok... im kinda jealous now., Just don't show George martin any... He's not a fan of fan fiction...
118,1057,9/28/2021 13:57," They do, seems like the best option at times lol"," Ha! Yeah I heard he claimed it's copyright infringement and also bad exercises for aspiring writers. I mean, he's not wrong, but a little over the top I'd say!"
270,1058,10/4/2021 13:23, It really does.  , I think fan fiction is good. I bet he also complains that people do not write enough or how it is  lonely experience and then also complains about flattery... Seems like an inconsistent thought process.
1217,1059,9/20/2021 1:46, I think one of the best governors is Schwarzenegger would be cool to have the terminator as president one day, Agreed! It's almost as ignorant as the judge who tried to ban a science fiction  comic all because it featured a black character back in 1950! The audacity of some people!
29,1060,10/10/2021 2:55, It really would1, And in 2001 a judge delivered her ruling in the form of a rap. Stay in your lane your honor!
1331,1061,8/23/2021 10:39," He is a great actor but also a great politician, he has done a lot for California and is a really popular guy"," Ha! While trying a suit filed against Eminem! I heard about that. Speaking of Eminem, crazy he wanted to be a comic book artist growing up. What might have been had he pursued that instead if rap!"
457,1062,9/8/2021 21:51," He really has.  Did you know he commuted by private jet each day, 3 hours!", yeah. I think he chose wisely. I am not sure how successful he would have been at compliment rap though.
625,1063,9/19/2021 18:32," Sounds like a really busy guy, anyways its time for lunch, its been great chatting with you but Im taking a break, thanks a lot", Ha! Can't believe That's even a thing. But I suppose it's popular enough in Korea so it must be at least intriguing to see!
1240,1064,9/12/2021 9:13, What did you think of the last couple elections?," Intriguing, like Busta Rhymes voicing the reptar wagon in Rugrats?"
29,1065,8/26/2021 17:15, I think it has been great for the country. people have come to realize the power of the vote., Did he really? I'll have to go back and watch that movie now just to see if I recognize his voice! Ha! Reptar was a lizard right? Better that than a snake - or even a flying snake which there happens to be a genus of that can actually launch themselves at their prey. Imagine coming across one of those. Yikes!
1068,1066,10/8/2021 13:53, That is a great point. I want to keep seeing more and more voter turnout. It hasn't been more than 62.8 percent in 100 years, Nope! I would run so fast! I am not a snake fan and then throw in a flying snake.... NOPE!
593,1067,9/2/2021 21:56, the vote should be mandatory. then people would see the power of the ballot., Same here. It's crazy that the fear of snakes is hard wired in both the brains of humans and monkeys! 
844,1068,10/13/2021 4:11," I agree, I am sure other countries do that. I don't think we should go back to how ancient athens did it, do you know how?"," I know. Poor monkeys have no idea, they just run. My 7 year old asked about getting a snake and I shut that down quickly!"
261,1069,8/26/2021 16:35, i think they used a lottery. that would help avoid power falling into certain hands consistenly.," I don't blame you. I wouldn't want a snake or even one of those legless lizards that look like snakes even though they basically aren't. If it looks like a snake, I don't want it!"
1252,1070,9/24/2021 1:00, yea and hoping the lottery would not allow an oligarchy. I wonder if that worked or not, Nice chatting with you!
554,1071,8/26/2021 18:52," it probably slowed it down. officials can still bribed, even randomly elected ones."," Hello, do you like movies?"
1367,1072,9/14/2021 20:31, Yea you're right. I am sure it was rigged. How do you like Republicans?, I do. Do you like movies?
979,1073,8/29/2021 19:03," well, they can be bribed after the fact once elected. The country has shifted farther right, so they are pretty far right now.", I do quite a bit. DO you know who hold the record for the most box hits?
175,1074,10/8/2021 12:41, Yea that is a good point. is your governer part of that far right?, Denzel Washington?
1288,1075,10/2/2021 13:43," no, i dont think so. i think that the far right is usually in the south. ", It id actually Tom Hanks with $8.5 billion worldwide
723,1076,9/21/2021 15:02," Yea I think so too, our governor is republican but not a far right one. There was only one governor who opposed internment of japanese people in ww2", WOW! I did love him as the voice of Woody in toy story but I just love pixar.
1390,1077,9/23/2021 11:32," yeah, during wartime it is hard to stop people from acting on hate. i expect that could happen again soon if there is war with chna.", I love Pixar too. Did you know Disney wanted to shut down their studio because sleeping beauty was a bust
109,1078,9/3/2021 20:29," for sure, I am sure something big will happen in our lifetime. It is bound to happen. I still can't believe schwarzenegger was governor", That would have been short sighted. Can you imagine making only $309? I would be so sad...
1493,1079,10/10/2021 13:05," he had notoriety to launch a campaign. if you are rich, famous, tall, etc you can run for govt. i figure the future is all about marketing, not content."," I know, but good thing they did not shut down the studio"
45,1080,9/24/2021 11:53, He was the terminator! That is all he needed! lol, Can you imagine taking your valentines to silence of the lambs?
378,1081,9/15/2021 4:26," yeah, the governator. he was not a good speaker but people knew him. he didnt get much done because he didnt understand politics."," No, that would be horrible. Do you know which was one of the most expensive office flops?"
753,1082,9/9/2021 16:03," For sure, I would have voted for him if I was in california, even though he ruined the state. "," No, which one?"
822,1083,8/27/2021 7:53," people that should run government do not run for office. if they run for office, we probably dont want them in there.", It was Treasure Planet
1305,1084,9/18/2021 14:35, I agree with you. It was so nice chatting with you!, I had no clue?
311,1085,9/26/2021 16:33, No. I think it's so interesting that the Republican Party is referred to as the Grand old party.," Yeah, too bad for them. Do you like comedy?"
583,1086,9/3/2021 10:51, I agree.  I wonder why they gave themselves that moniker.  ," yes, I do. Do you?"
54,1087,9/6/2021 0:01, Yeah I'm not sure. But every US president with a beard has been Republican., Yes me too. Do you know which movie Bill Murray thinks is the best comedy?
1115,1088,10/9/2021 15:41, True.  I also heard that Hillary Clinton was president of the young republicans when she was in college., stripes?
536,1089,9/21/2021 11:22, Oh that's interesting especially given the fact that she just ran Democrat. The red and blue colors for Republicans and Democrats only started in 2000., Actually Kung Fu Hustle
827,1090,10/3/2021 22:58, That really got me.  I thought they were always around representing the parties.  , WOW! I would have thought it would have been a good movie and not that one. I wonder if he was being sarcastic.
578,1091,9/28/2021 16:28, Yeah me too but it sounds like they used to use animals more. Truman seem to take that very seriously especially at Disneyland., I am wondering about it too. He called it the supreme achievement of the modern age in comedy. Nice chat :)
1004,1092,9/9/2021 22:36, I heard... poor Dumbo.  He probably didnt even understand., Hello do you like movies?
641,1093,9/20/2021 23:56, Ha ha yeah I bet he was so confused. It's funny to think that ride has been around since 1957.," Yes, I do.  How about you?"
507,1094,8/28/2021 3:12," It really is, it was my favorite as a kid, much to the detriment of my parents.  LOL", awesome!  Yes I love movies. Tom hanks is the highest box office star!
154,1095,10/12/2021 3:41, Haha thats funny. Apparently officials in ancient athens were appointed by lottery because they believe elections would lead to oligarchy.," I love him, he's such a versatile actor and has played in some of my favorite movies.  Did you know Disney thought about shutting down their studio after Sleeping beauty flopped at the box office?"
