"MessageId","LaunchTime","Title","Content","StudentId"
"1890","0000-00-00 00:00:00"," not really.  You?""",""" No","1109"
"1891","0000-00-00 00:00:00"," but Jazz is a music genre that originated in the ",""" Some","1461"
"1892","0000-00-00 00:00:00"," and functional programs have jazz-like harmonies.",""" There is a programming language in which the programs are written in musical composition","206"
"1893","0000-00-00 00:00:00","""",""" I had no idea! Jazz has roots in West African cultural and musical expression","1337"
"1894","0000-00-00 00:00:00"," That's true. Did you know Michael Jackson had a p"," A harlem woman has held free jazz concerts at her apartment every sunday for 20 years. top performers occasionally stop by.","1485"
"1895","0000-00-00 00:00:00"," combining earlier brass-band marches",""" Thats neat! New Orleans jazz began in the early 1910s","1163"
"1896","0000-00-00 00:00:00"," Maybe it got passed down to his children."," Pakistan has a jazz orchestra that is currently topping the charts.","862"
"1897","0000-00-00 00:00:00"," pianist",""" Clint eastwood is a lifelong jazz enthusiast","144"
"1898","0000-00-00 00:00:00"," I think he did. He worked too hard and I think th"," Clint Eastwood movies are awesome","598"
"1899","0000-00-00 00:00:00"," So much control.  At least after he left Jackson "," they are/ I like grand Torino especially. what is your fave?","1135"
"19","0000-00-00 00:00:00",""" In 19th century"," Cats hear the sounds too faint or too high frequency human ears can hear. ","511"
"190","0000-00-00 00:00:00"," that's a weird official policy for what's suppose",""" Yeah","1460"
"1900","0000-00-00 00:00:00"," That is true and to think K-pop had it's first gr"," That's great one.  Unforgiven was awesome","1486"
"1901","0000-00-00 00:00:00",""" I was vaguely familiar with H.O.T. "," I'll have to look that one up! Jazz trumpeters grew goatees as it provided comfort when playing.","971"
"1902","0000-00-00 00:00:00"," Yes and they have the loudest and most loyal fans"," I didn't realize that.  That's very interesting.  Thanks for the chat.","1143"
"1903","0000-00-00 00:00:00"," I wonder if because they are now going global wit"," You too! Have a good day!","56"
"1904","0000-00-00 00:00:00"," I like that when North korea sank a south korean "," Thanks have a great day as well","1194"
"1905","0000-00-00 00:00:00",""" I wonder if that song was by their own K pop gir"," Matthew bellamy from the band muse holds the guinness world record for most guitars smashed on a tour.","1200"
"1906","0000-00-00 00:00:00"," Do you enjoy Jazz?""",""" Hello","934"
"1907","0000-00-00 00:00:00"," and I hope to rememdy that when we go to New Orle",""" Hi! I do not have much experience with it","1048"
"1908","0000-00-00 00:00:00"," it did!! I have been there! You will love it! Lot",""" Yes","1498"
"1909","0000-00-00 00:00:00",""" To think that   different styles and genres of m"," I guess Pakistan has a very good jazz orchestra.","851"
"191","0000-00-00 00:00:00"," that's cute.""",""" Naming a cloned cat """"copy cat""""","695"
"1910","0000-00-00 00:00:00"," I didn't know they like Jazz",""" Really","52"
"1911","0000-00-00 00:00:00"," or he will be trying to play my daughter's sax. C",""" I better not tell my son","526"
"1912","0000-00-00 00:00:00"," I heard he is a lifelong pianist! Very cool..In H",""" Yes","63"
"1913","0000-00-00 00:00:00"," do you know the name of it?""",""" I would love to live in that neighborhood. There is a computer program that writes in musical compositions","1024"
"1914","0000-00-00 00:00:00"," I think so ."," No what? Did you know there is a piano at the top of Britain's highest mountain? I would like to see that!","737"
"1915","0000-00-00 00:00:00"," Do you like to dance? "," I would have loved to have been in the studio when Eddie Van Halen set the speakers on fire.","771"
"1916","0000-00-00 00:00:00"," I do sometimes even though I am terrible haha. Ho"," I know pretty crazy!! Like when MJ caught his hair on fire! My goodness what's with the fire? I was interested to know about the computer program you mentioned?","566"
"1917","0000-00-00 00:00:00"," I'm terrible also. Hilarious!"," He was recording a solo for Beat It.","1066"
"1918","0000-00-00 00:00:00"," hmmm seems like MJ's songs can cause fires! lol I",""" Yes","1151"
"1919","0000-00-00 00:00:00",""" Yeah"," It's funny the sound that using coins as guitar picks lends to a song. Queens' guitarist does that.","1265"
"192","0000-00-00 00:00:00",""" She co-owns the dolphins and was a pro at 13!  W"," You must have ESP. I was going to tell you teh same thing! I have a sad story to tell there are less tigers living in the wild in Asia than as pets in the US.","1187"
"1920","0000-00-00 00:00:00"," he likes the English sixpence.  Did you know Quee",""" Yes","517"
"1921","0000-00-00 00:00:00"," it was on the Hindenburg.""",""" I would love to have seen the piano made out of aluminum","810"
"1922","0000-00-00 00:00:00"," yes that would be interesting to see. There must ",""" Really","204"
"1923","0000-00-00 00:00:00"," it was invented in 1700's",""" I would think there would be. I thought the piano was an older instrument","230"
"1924","0000-00-00 00:00:00"," I love to hike",""" True","64"
"1925","0000-00-00 00:00:00"," carrying it. Why did they do it?""",""" That is insane. I want to know more about those who hiked up there","287"
"1926","0000-00-00 00:00:00"," maybe it had a fantastic sound when recording? Do",""" Yes","1384"
"1927","0000-00-00 00:00:00"," have a great day.""",""" I do not. Thanks for chatting with me","1456"
"1928","0000-00-00 00:00:00"," I think birds are crazy lol. It's cool their enti"," You too! Good chat!!","993"
"1929","0000-00-00 00:00:00",""" yeah"," Thank you.","633"
"193","0000-00-00 00:00:00"," I think she is! Speaking of amazing...imagine thi"," Really? That's awful to hear!","142"
"1930","0000-00-00 00:00:00",""" I know they steal spiderwebs to construct and re"," Are you a fan of jazz by any chance?","1367"
"1931","0000-00-00 00:00:00"," That is pretty scary. I wonder what noises birds "," I like jazz but cant say I really know much about it.","50"
"1932","0000-00-00 00:00:00",""" I think they've learned to make sounds like came"," It's an interesting genre. Jazz trumpeters grew goatees because it provided comfort when playing. ","273"
"1933","0000-00-00 00:00:00",""" Yeah"," that is interesting. Tupac Shakur studied jazz when he was in baltimore school of the arts","280"
"1934","0000-00-00 00:00:00"," I will have to check that out. Nice chatting with"," I would not have expected that at all. Things may have gone differently for him had he followed that passion. I know that the New Orleans style of jazz started in the 1910's. ","1479"
"1935","0000-00-00 00:00:00"," Take it easy. "," thats over a 100 years ago. Jazz has been seen as a major form of musical expression since the 1920's ","1279"
"1936","0000-00-00 00:00:00"," Do you know why baseball manager wear the uniform"," That is an old form of music especially compared to the most popular forms of music now. Pakistan has a jazz orchestra that is currently topping the charts.","1239"
"1937","0000-00-00 00:00:00"," I do!  They wear it because they are technically "," I never new that . Did you know that louis armstrong ended the beatles three months on the billboard top 100","1029"
"1938","0000-00-00 00:00:00"," Yeah i hear they think it should be their pastime"," WOW! I didn't think anything could stop The Beatles. No offence to Armstrong but I know a lot more people that still listen to The Beatles. ","845"
"1939","0000-00-00 00:00:00","  A dial tone is in the key of f",""" This is a pretty interesting guitar fact","666"
"194","0000-00-00 00:00:00",""" That is crazy"," Of Roosevelt's 20 pets two were a bear and hyena!","1172"
"1940","0000-00-00 00:00:00"," Brian may",""" WOW! That's clever. I enjoy guitar music. Queen's guitarist","891"
"1941","0000-00-00 00:00:00"," That's a funny term in my opinion!  There was one"," he also built a guitar out of parts from an old fire place and his mothers knitting needles . super smart","363"
"1942","0000-00-00 00:00:00",""" Right"," Yes. Honestly all of Queen always struck me as a very intelligent group of men. I am also a big fan. ","844"
"1943","0000-00-00 00:00:00"," called gran vals.""",""" I agree. did you know that the nokia ringtone  from a 1902 composition by spanish classical guitarist and composer francisco tarrega","108"
"1944","0000-00-00 00:00:00",""" Love hats"," I did not. It's been so long that I honestly can't remember what that sounded like. I wonder where the iPhone ring tone came from because I hear that everywhere lol. ","359"
"1945","0000-00-00 00:00:00",""" Yep I do also!  Fun little fact about in the Old"," have you ever heard about a mute man from england that could only communicate to others with a piano","1316"
"1946","0000-00-00 00:00:00"," Freddie mercury used the same piano to record boh",""" I had not heard that but it's actually quite touching that he could find a way. Speaking of piano","1298"
"1947","0000-00-00 00:00:00"," Yep their hats are noticeable!  Another fun fact "," thats interesting ","1479"
"1948","0000-00-00 00:00:00"," Yeah that is a fun fact i did not know that. Some"," I thought so. I can't play piano but I enjoy the sound. If I had the room a player piano would be nice. ","1291"
"1949","0000-00-00 00:00:00"," Ahh yes!  All this knowledge of hats!  Lol!  Brit"," I like pianos I would like to learn how play one. they used to have steam piano and they were audible for miles","1174"
"195","0000-00-00 00:00:00"," cool! I know he seemed to be quite the animal lov",""" Whoa","1390"
"1950","0000-00-00 00:00:00"," Wow that good information. Do you know where tipp"," That must have been extremely loud up close. ","1296"
"1951","0000-00-00 00:00:00"," how are doing over there on this fine evening?""",""" Hi","903"
"1952","0000-00-00 00:00:00"," I think that's really cool! In 1908 a law was pas"," I am good thanks. How are you?","199"
"1953","0000-00-00 00:00:00"," Wow sounded dangerous!  Did you know Dunce caps w"," I'm doing groovy over here. Are you a fan of tennis? ","978"
"1954","0000-00-00 00:00:00"," Well that's must be were the term originated. You"," Not so much. I heard that the longest tennis match in history went on for 11 hours. I definitely would not want to watch that.","439"
"1955","0000-00-00 00:00:00",""" I did not know that"," What if you had money on it though? That would make it worth it. ","852"
"1956","0000-00-00 00:00:00"," You also have a great day!! In parting I tip my h"," I think I would be more interested in the helicopter that dried the grass tennis courts for the 1969 US Open.","1456"
"1957","0000-00-00 00:00:00"," Hello"," I guess hair dryers were not powerful enough then. A helicopter? That's a rich person's solution. ","1363"
"1958","0000-00-00 00:00:00"," grass tennis court? I wonder how well the ball bo",""" And wait","1116"
"1959","0000-00-00 00:00:00"," there are three kinds of courts. I guess grass ha",""" Yeah","135"
"196","0000-00-00 00:00:00"," I bet they were dropping Big Mac lines like crazy",""" And there are more pets in Japan than there are children under 15. You can't be a pets """"OWNER"""" in Boulder but you can be their guardian.  ""","597"
"1960","0000-00-00 00:00:00"," more than I shoud. I know I'm not the only one. I",""" Oh yeah","1196"
"1961","0000-00-00 00:00:00"," the first thing they would do is search Google fo",""" People are so dependent on the Internet. If civilization collapsed","792"
"1962","0000-00-00 00:00:00"," but I have totally tried to Google things when my",""" Kind of related","932"
"1963","0000-00-00 00:00:00"," Oh man can you imagine going through stuff and al"," We can't help it! Easy to get knowledge that provides answers to daily problems. Not there when I was a kid. ","1012"
"1964","0000-00-00 00:00:00",""" I couldn't even imagine",""" Google's unofficial slogal is """"Don't be evil"""" but I sometimes think it is evil. They calculate traffic by tracking how fast Android devices are moving on the road.""","475"
"1965","0000-00-00 00:00:00"," even right now! But they do like dogs",""" They are spying on us","679"
"1966","0000-00-00 00:00:00"," What is your favorite team?"," And they did hire live goats to mow their lawns once. That is pretty kewl.","178"
"1967","0000-00-00 00:00:00"," I guess if I had to pick I would go with the twin"," I would become a goat there if it got me stock options. ","252"
"1968","0000-00-00 00:00:00"," I just Googled Borg vs. McEnroe. It is about one ",""" Haha. So speaking of Google","696"
"1969","0000-00-00 00:00:00"," I would be so excited to find something like that"," I would watch. I don't think I'd bet on the outcome though. Isn't there some movie about them two?","150"
"197","0000-00-00 00:00:00",""" I bet they were too! lol! There is even a rapper"," I have a pet. I am an ailurophile meaning I love cats.","961"
"1970","0000-00-00 00:00:00"," Do you collect anything? I like to collect hats."," Yes I think that is the title. Shia LaBeouf stars as McEnroe. I am not really too into sports movies.","880"
"1971","0000-00-00 00:00:00"," Not really unless kids costumes count. I always t"," It's probably mostly about personalities. McEnroe was intense. Borg was Swedish. That's enough personality for one film.","439"
"1972","0000-00-00 00:00:00"," hilarious. I will have to check it out!""",""" Haha","1257"
"1973","0000-00-00 00:00:00"," That is a neat fact! I love that people always as"," Hello!  Are you a tennis fan or do you play?","41"
"1974","0000-00-00 00:00:00"," my dad used to",""" No","732"
"1975","0000-00-00 00:00:00"," That is funny. I always thought of them as a puni"," I only tried playing in college to kill time.  I stunk up the courts I was so bad.  The longest tennis match in history went on for over 11 hours and was spread over 2 days.  Crazy.","559"
"1976","0000-00-00 00:00:00"," like an open or Wimbledon?""",""" Was that at one of the big competitions","882"
"1977","0000-00-00 00:00:00"," Bye"," I'm not sure.  They once had to use a helicopter to dry the grass courts for the 1969 US open.  Bet that dried it fast.","1134"
"1978","0000-00-00 00:00:00",""" Hi"," That was the year after the first open when a black player won. But no black player has won since","4"
"1979","0000-00-00 00:00:00"," Good. Do you watch baseball? Back in August the n"," Wow.  I didn't know that.  Polo shirts were originally invented by a tennis player and were later adopted by polo players.  Interesting.","750"
"198","0000-00-00 00:00:00",""" Wow"," Cool word! Did you know there are 20 quintillion animal varieties on Earth?","1333"
"1980","0000-00-00 00:00:00"," Sometimes I follow baseball. Usually around playo"," So maybe we should really be calling them tennis shirts? Just like sneakers are often called tennis shoes","325"
"1981","0000-00-00 00:00:00",""" I don't think so"," lol  Good point!  They say that 5000 year old shoes perform better than modern shoes.  I question that... lol","1292"
"1982","0000-00-00 00:00:00",""" I guess it was time to make a change"," Same. How do people know? How many pairs have survived since then? And what constitutes better performance?","633"
"1983","0000-00-00 00:00:00",""" Yea they weren't doing too good"," I have no idea.  I bet those would be some smelly shoes though!  They say putting a dry tea bag inside smelly shoes will absorb the unpleasant odor.  I'll have to try that to try that on my smelly stinky shoes. Lol lol","50"
"1984","0000-00-00 00:00:00"," I never knew that. I actually have a huge problem",""" Oh wow","1016"
"1985","0000-00-00 00:00:00",""" Yea and the fans weren't too happy with trading "," I'm a big googler myself.  A single google search requires more computing power than it took to send astronauts to the moon. Crazy how far technology has come since then.","455"
"1986","0000-00-00 00:00:00"," I guess computing was done a lot by people by han",""" I can't even begin to understand how that makes sense. Then again","808"
"1987","0000-00-00 00:00:00",""" Probably"," When google went down for 5 minutes in 2013 it took 40 percent of the web traffic with it.  I don't remember that.","1180"
"1988","0000-00-00 00:00:00"," but it makes sense. Did you know that Google as a",""" I don't remember that either","212"
"1989","0000-00-00 00:00:00",""" Yea"," I didn't know that.  I know at one time they used hundreds of live goats to mow the lawns around their headquarters.  They really like their animals.","738"
"199","0000-00-00 00:00:00"," hi how are you doing over there on that side of t"," That is a lot! And in 2002 Germany gave them legal rights.","1286"
"1990","0000-00-00 00:00:00"," otherwise they'd keep doing it. Pretty energy eff",""" Yeah! I guess it wasn't too cost effective to do that with the goats","268"
"1991","0000-00-00 00:00:00"," Yea that's not good. I have old Pete Rose basebal"," I agree!  Good was founded in 1998.  I could have sworn I remember using it before then.","914"
"1992","0000-00-00 00:00:00",""" That guy must not have been able to believe his "," I remember being told about it by a teacher in 1999 or 2000. Like I remember her writing it on the board and another teacher telling us it was an intentional misspelling of the number googol","1400"
"1993","0000-00-00 00:00:00"," I'd take a trip to Japan where baseball is also v"," Interesting!  I have to get going.  It was nice chatting with you!  Have a good night!","580"
"1994","0000-00-00 00:00:00"," do you follow tennis?""",""" Hello","1279"
"1995","0000-00-00 00:00:00",""" I'd like to visit England too"," Not really. I just know each player uses a strung racket and they hit a hollow ball.","976"
"1996","0000-00-00 00:00:00"," I guess rules get held over for the sake of tradi"," Did you know Polo shirts were originally invented for tennis?","61"
"1997","0000-00-00 00:00:00"," And Johnny Depp wears his Jack Sparrow costume to",""" I did know. I know Lacoste shirts had the crocodile and it was a symbol for Rene """"the crocodile"""" lacoste who was a famous player.""","403"
"1998","0000-00-00 00:00:00"," He really does his best for the kids. I like that"," Yep. A black man won the first US open tennis title back in 1968 and no black man has won it since.","57"
"1999","0000-00-00 00:00:00",""" He is a good person. Well I got to go"," Wow! Over 50 years and still holding the record! I think the next year in 1969 they used a helicopter to dry the grass tennis courts for the US open.","718"
"2","0000-00-00 00:00:00"," but I use it a lot because I have to. I think the",""" I'm not  a huge fan of Google","559"
"20","0000-00-00 00:00:00"," it was nice chatting with you. Have a good day. """,""" I heard that too. Well","1035"
"200","0000-00-00 00:00:00"," and the Loch Ness monster is protected under the ",""" Yeah","676"
"201","0000-00-00 00:00:00"," i like disney though i havent watched a disney fi"," I wonder if the immortal jellyfish needs protecting... being immortal and all.","227"
"202","0000-00-00 00:00:00"," did you know that hiccoughs are a left over from ",""" Lol...speaking of water animals","1476"
"203","0000-00-00 00:00:00"," too... hmm.""",""" Maybe that connection is part of why 84% of human disease genes have counterparts in zebrafish","1071"
"204","0000-00-00 00:00:00",""" That's a good point! Ha! Unless they change the "," Hmm? Good theory. Seeing that the most popular pets are cats and dogs it is no surprise that they are commonly used for therapy in hospitals.","1370"
"205","0000-00-00 00:00:00"," they are good at helping people adjust to new sit",""" Well","72"
"206","0000-00-00 00:00:00"," like for elderly who are without companions.""",""" Yes","415"
"207","0000-00-00 00:00:00"," or kids with autism.""",""" Or people with anxiety and depression","600"
"208","0000-00-00 00:00:00"," a seahorse wouldn't be very good for that purpose",""" Yes","254"
"209","0000-00-00 00:00:00"," that is cute. i wondered why they pickt such a st"," I don't think a black swallower fish would be good as a companion pet either because it can eat prey twice its length!","1422"
"21","0000-00-00 00:00:00"," When this match happened ?"," do you like dance?","354"
"210","0000-00-00 00:00:00",""" You're right"," That would freak me out! But I bet it catches that prey using its acoustic communication!","842"
"211","0000-00-00 00:00:00"," yes Kanye is an oddball when it comes to science."," Could be. Fish are cool like that. I think it's neat that amphibians and reptiles and birds and mammals all had the same ancestry with fish.","1426"
"212","0000-00-00 00:00:00"," That is true. But he does do cool stuff every now"," I wonder if reptiles are considered ectothermic like most fish?","1027"
"213","0000-00-00 00:00:00"," especially because some of them make good pets.""",""" That would be a good thing to know","1254"
"214","0000-00-00 00:00:00"," but I don't know if walking a gecko would give th",""" Yep","436"
"215","0000-00-00 00:00:00"," he knew the depths of his depravity and told the "," Probably not. Dog walking is good because it gives companionship and exercise at the same time.","1012"
"216","0000-00-00 00:00:00"," did you know the first marine predator was the sh",""" Hey","116"
"217","0000-00-00 00:00:00",""" Tupac is not my cup of tea but the man could rap"," Very interesting. I wonder how many aquatic species have gone extinct since then...","634"
"218","0000-00-00 00:00:00"," Indeed he could! I also think Eminem can as well."," Or have evolved into other species. The shark has a higher core temperature than other fish because it is an active swimmer.","1037"
"219","0000-00-00 00:00:00"," he could still DO that! the man has got years in "," That makes sense. I always thought sharks were pretty interesting because they have cartilage instead of bone.","1465"
"22","0000-00-00 00:00:00"," I think around 2015"," Yes  I do. Did you know Bruce Lee was a cha cha dancer?","828"
"220","0000-00-00 00:00:00"," fascinating fact! Tuna also hold a higher core te",""" Yes","12"
"221","0000-00-00 00:00:00"," too. It's cool how big some fish get.""",""" Tuna can get quite large","1117"
"222","0000-00-00 00:00:00"," You have a good evening as well. I'm off to watch"," One more before we go...did you know domesticated animals develop a white patch on their forehead?","726"
"223","0000-00-00 00:00:00"," Disney Land & World released officlal Mickey Mous"," Yeah. that is a pretty cool way to know they are domesticated rather than wild.","1438"
"224","0000-00-00 00:00:00",""" Yeah that is interesting. I guess they started t"," Very cool chatting with you. Did you know there are 6331 groups of genes? They are common to all living animals!","863"
"225","0000-00-00 00:00:00"," About Pride Month or something else?"," It was a cool exercise in zoology chatting with you.","1425"
"226","0000-00-00 00:00:00",""" I think they were mad that one of the rapper's w"," I think its sad to have to part with a pet due to allergies and couple conflict like in the Dear Amy section.","108"
"227","0000-00-00 00:00:00",""" Got it. Yeah"," That is sad. Do you have pets? The first cloned pet was a cat and its name was copy cat.","879"
"228","0000-00-00 00:00:00"," I have a dog.  Sounds like in the Dear Amy that t",""" Yes","560"
"229","0000-00-00 00:00:00",""" Nope. Glad they used the nickname"," Yeah that's a bit dramatic! A cat lover is known as an ailurophile and a dog lover is known as a cynophile.","1315"
"23","0000-00-00 00:00:00"," Thanks. The main component of tennis is racket un"," Yes he even won a hardcore cha cha championship in 1958","937"
"230","0000-00-00 00:00:00",""" I really like The Little Mermaid and I also like"," Allergies can be serious to people.  I understand his reserve of having a cat.","1437"
"231","0000-00-00 00:00:00"," protection",""" Me too. A pet or companion animal is an animal kept primarily for a person's company","362"
"232","0000-00-00 00:00:00"," but she has to make a choice if the pet is harmin",""" I'm sure she loves the pet","661"
"233","0000-00-00 00:00:00"," Haven't seen. Wonder what that computer looks lik"," Over 1.5 million living animal species have been described. I'm sure they can find one to agree on. ","912"
"234","0000-00-00 00:00:00",""" Yep you're right about that. Back to Kanye West "," Did you ever hear that animals develop white patches on their foreheads when they are domesticated?  That's a new one to me.  ","139"
"235","0000-00-00 00:00:00"," 1 million are insects! Yuck!""",""" That's interesting! Of the 1.5 million species","328"
"236","0000-00-00 00:00:00"," there is a breed of jellyfish that is immortal.  ",""" Apparently","983"
"237","0000-00-00 00:00:00"," there are more pets than there are children under",""" Fascinating! In japan","877"
"238","0000-00-00 00:00:00",""" Yes that's a really crazy thing. Kind of like wh",""" Teddy Roosevelt had over 20 pets and his own real """"teddy"""" bear along with a hyena""","491"
"239","0000-00-00 00:00:00",""" Think so. His main genre"," Wow! There are more tigers living as pets in the us than living wild in asia.","114"
"24","0000-00-00 00:00:00"," Thats interesting!  "," Yeah. Did you know Tupac was a ballet dancer?","861"
"240","0000-00-00 00:00:00"," Colorado but you can be their guardian.""",""" I never met anyone with a tiger pet.  That is strange.  It's not legal to own pets in Boulder","1260"
"241","0000-00-00 00:00:00"," germany became the first country in the world to ",""" Lots of places have special animal rights. In 2002","833"
"242","0000-00-00 00:00:00",""" Yeah I can see that. I would like to see a compl"," The loch ness monster is protected by 1912 Scottish provisions","1253"
"243","0000-00-00 00:00:00",""" Great idea. Some rap lyrics don't seem to have a"," That's funny. It's not even a proven species. There are about 20 quintillion individual animals on planet earth.","537"
"244","0000-00-00 00:00:00",""" Yes"," Did you ever hear of people being contacted due to DNA matches?  You can opt in or out but might be connected with matches of family members","1465"
"245","0000-00-00 00:00:00"," and each seems to offer a different way of handli",""" That is pretty cool. There are several companies offering DNA testing","659"
"246","0000-00-00 00:00:00",""" That is fascinating"," DNA matches could be connected via social media.","821"
"247","0000-00-00 00:00:00"," do you like fish?""",""" hi","1464"
"248","0000-00-00 00:00:00"," I love fish do you?""",""" Yes","773"
"249","0000-00-00 00:00:00",""" NIce! Animals and plants synthesize their own vi"," yes me too. some of them can eat prey twice their sizew","735"
"25","0000-00-00 00:00:00"," Google was founded in 1998. It is an American mul"," Yes and he even was in the production of the nutcracker","562"
"250","0000-00-00 00:00:00"," did you know seahorses only fish to have a neck?""",""" Yes","1463"
"251","0000-00-00 00:00:00"," and the males carry the young in that species""",""" that is so cool","1407"
"252","0000-00-00 00:00:00"," and zebrafish are very interesting.""",""" Yes","602"
"253","0000-00-00 00:00:00"," Yes. Both human and animals are live together. I "," yeah did you know we use them to figure out stufffor ourselves","1058"
"254","0000-00-00 00:00:00","  How about the first cloned cat named copy cat?""",""" Yes interesting","816"
"255","0000-00-00 00:00:00"," There are about 20 quintillion animals on planet "," that is cool. there is a jellyfish that is immortal","1494"
"256","0000-00-00 00:00:00"," really? How about our hiccups are from gills and ",""" I know","733"
"257","0000-00-00 00:00:00"," we are still evolving so maybe it will eventually",""" that is a such a cool fact","1496"
"258","0000-00-00 00:00:00"," interesting to know the loch ness monster is a pr",""" lol","935"
"259","0000-00-00 00:00:00"," Alaska has had a cat named stubbs as its mayor si"," yet no one has really seen it to confirm its existence","110"
"26","0000-00-00 00:00:00"," Seems like a long time ago even though it wasnt. "," Yeah. Ballet dancer go through 4 pairs of shoes a week","1177"
"260","0000-00-00 00:00:00"," Also",""" I know","416"
"261","0000-00-00 00:00:00"," There are cat cafes in Japan and Taiwan where peo"," do you know how many idnividual animals are believed to be on earth?","622"
"262","0000-00-00 00:00:00"," 20 quintillion",""" Yes","1214"
"263","0000-00-00 00:00:00",""" Yes"," I do not even know how many zeros are in that number","351"
"264","0000-00-00 00:00:00"," I know",""" lol","460"
"265","0000-00-00 00:00:00"," Amazing! Its very nice to hear this."," and Roosevelet did not have any of them","714"
"266","0000-00-00 00:00:00",""" You know the cat in The Godfather"," He did have a bear and hyena. Good to know you are a guardian not an owner in Colorado to pets.","415"
"267","0000-00-00 00:00:00"," do you know much about humans?"," I like that too. nice chat","425"
"268","0000-00-00 00:00:00"," I know that we lost the body hair only quarter of"," Hello","675"
"269","0000-00-00 00:00:00"," pretty recent. Do you know why we are good persis"," Hello.  do you have a cat?  I see that some people can be allergic to them.","667"
"27","0000-00-00 00:00:00",""" It is the biggest search engine and cloud comput"," Yes that is a lot of shoes and also a lot of money","1128"
"270","0000-00-00 00:00:00"," I do not.  I am actually allergic to cats.  The f",""" No","1073"
"271","0000-00-00 00:00:00"," but the cat is the most popular pet in the world.",""" That's interesting and a little funny.  I had no idea of this","1430"
"272","0000-00-00 00:00:00"," no I didn't know that.  There are more tigers liv",""" Wow","758"
"273","0000-00-00 00:00:00"," Yeah. Did you know there is a sound frequency tha"," Now that I had no idea of.  Did you know that some tarantulas keep frogs as pets?","420"
"274","0000-00-00 00:00:00"," that's odd. Two of the most popular pets are dogs",""" Wow","61"
"275","0000-00-00 00:00:00"," Me too. ANd we can regrow ribs if they are surgic"," I have dogs and used to have cats too but dogs are my favorite.  ","1452"
"276","0000-00-00 00:00:00"," yes and in only 2-3 months and just as strong as "," Dogs are my favorite also.  I hope to get another one in the future.","809"
"277","0000-00-00 00:00:00"," Yeah. Do you know how many individual animals are"," Do you have any now?  I have two.","49"
"278","0000-00-00 00:00:00"," I do not.  What kind do you have?  84 per cent of",""" No","1172"
"279","0000-00-00 00:00:00"," Haha true. Do you have a pet?"," I have a beagle and a border collie.  I had no idea about that with the zebrafish. I wonder if cures can be found by using their genes.","508"
"28","0000-00-00 00:00:00",""" Yes"," Yeah true. Did you know babies are really good at dancing?","1323"
"280","0000-00-00 00:00:00",""" I have a dog and two cats"," I used to have a collie named Bimbo.  That's a great question.","88"
"281","0000-00-00 00:00:00"," I have just a dog. Do your pets have white patche"," Mine is named Cute Stuff.  Did you know about the fish that lives on land? I wonder what it is.","1130"
"282","0000-00-00 00:00:00"," I didn't.  There is a breed of jellyfish that is ",""" No","88"
"283","0000-00-00 00:00:00",""" Yeah I know  mine do not have them either"," Seriously?  I thought they just evaporated in the sun?","1007"
"284","0000-00-00 00:00:00"," There are about 20 quintillion individual animals",""" Absolutely","84"
"285","0000-00-00 00:00:00"," that us from back in the day when animals had gil"," And who knows how many that are undiscovered.  Animals are truly fascinating!","1434"
"286","0000-00-00 00:00:00"," they are.  In 2002",""" Yes","1128"
"287","0000-00-00 00:00:00"," Yes that is the believed to be monster in Scotlan"," I think that is a good thing!  I like how the netherlands is constructing wildlife bridges.","105"
"288","0000-00-00 00:00:00"," Do you like Tennis?"," Me too. Thanks for the informative chat.","726"
"289","0000-00-00 00:00:00"," Did you know that there are over 1.5 million livi",""" Hello","1112"
"29","0000-00-00 00:00:00"," Google is the most valuable brand in 2017. Google"," Yes and they smile more when they hit the beat","1175"
"290","0000-00-00 00:00:00"," that was chock  full of interesting facts. Hiccup",""" No","1082"
"291","0000-00-00 00:00:00"," lol! There is a fish called the black swallower t",""" Never heard that one before","608"
"292","0000-00-00 00:00:00",""" That is interesting.  Tupac Shakur's music is in"," I knew one of those in my fraternity in college I think. I was shocked to learn there is a breed of jellyfish that is immortal. Only creature on earth that can claim that here on the planet.","1328"
"293","0000-00-00 00:00:00"," Did you know that Serena Williams co-owns the Mia",""" Yeah we all know that guy! how about the loch ness monster being protected under the Scottish 1912 protection of animals act. Creatures of the great deep are extraordinary. """"The immortal Jelly fish. ""","1066"
"294","0000-00-00 00:00:00"," yes loch ness is protected and pets in Boulder",""" I already looked up that jellyfish on my phone. Fascinating","877"
"295","0000-00-00 00:00:00",""" It's hilarious that McDonalds pays rappers $5 fo"," Tell me about it apparently there are more U.S. Tigers living as pets than there are living in the wild in Asia.","144"
"296","0000-00-00 00:00:00"," that is sad in some ways too. Happy we're keeping",""" Yes","1200"
"297","0000-00-00 00:00:00",""" Donald Glover's name came from a Wu-Tang Clan na"," I agree. Germany became the first country to universally give animals constitutionally-guaranteed rights.  ","1449"
"298","0000-00-00 00:00:00"," that going a bit far. Do you give dogs and cats r",""" While I'm a pet owner","1303"
"299","0000-00-00 00:00:00",""" It's fascinating to know that the term """"hip hop"," Very good point. My wife and I are watching Blue Planet. It's shocking some of the things that are down in the deep. they are still making discoveries every single day. Apparently the sea horse is the only fish with a neck. ","1466"
"3","0000-00-00 00:00:00"," which includes online ads",""" Google provides online related services and products","1399"
"30","0000-00-00 00:00:00",""" wow awesome.  Instead of hiring people to mow th"," Yeah they are much smarter than we give them credit for","318"
